PaperId,AuthorId,AuthorSequenceNumber
W3199710005,7956,middle
W3199710005,7957,middle
W3199710005,7958,middle
W3199710005,7959,middle
W3199710005,7960,middle
W3199710005,7961,middle
W3199710005,7962,middle
W3199710005,7963,middle
W3199710005,7964,middle
W3199710005,7965,middle
W3199710005,7966,middle
W3199710005,7967,middle
W3199710005,7968,middle
W3199710005,7969,middle
W3199710005,7970,middle
W3199710005,7971,middle
W3199710005,7972,middle
W3199710005,7973,middle
W3199710005,7974,middle
W3199710005,7975,middle
W3199710005,7976,middle
W3199710005,7977,middle
W3199710005,7978,middle
W3199710005,7979,middle
W3199710005,7980,middle
W3199710005,7981,middle
W3199710005,7982,middle
W3199710005,7983,middle
W3199710005,7984,middle
W3199710005,7985,middle
W3199710005,7986,middle
W3199710005,7987,middle
W3199710005,7988,middle
W3199710005,7989,middle
W3199710005,7990,middle
W3199710005,7991,middle
W3199710005,7992,middle
W3199710005,7993,middle
W3199710005,7994,middle
W3199710005,7995,middle
W3199710005,7996,middle
W3199710005,7997,middle
W3199710005,7998,middle
W3199710005,7999,middle
W3199710005,8000,middle
W4310460724,8001,first
W4310460724,8002,middle
W4310460724,8003,middle
W4310460724,8004,middle
W4310460724,8005,middle
W4310460724,8006,middle
W4310460724,8007,middle
W4310460724,8008,middle
W4310460724,8009,middle
W4310460724,8010,middle
W4310460724,8011,middle
W4310460724,8012,middle
W4310460724,8013,middle
W4310460724,8014,middle
W4310460724,8015,middle
W4310460724,8016,middle
W4310460724,8017,middle
W4310460724,8018,middle
W4310460724,8019,middle
W4310460724,8020,middle
W4310460724,8021,last
W3173746046,8022,first
W3173746046,8023,middle
W3173746046,8024,middle
W3173746046,8025,middle
W3173746046,8026,middle
W3173746046,8027,middle
W3173746046,8028,middle
W3173746046,8029,middle
W3173746046,8030,middle
W3173746046,8031,middle
W3173746046,8032,middle
W3173746046,8033,last
W3037521146,8034,first
W3037521146,8035,middle
W3037521146,8036,middle
W3037521146,8037,middle
W3037521146,8038,middle
W3037521146,8039,middle
W3037521146,8040,middle
W3037521146,8041,middle
W3037521146,8042,middle
W3037521146,8043,middle
W3037521146,8044,middle
W3037521146,8045,middle
W3037521146,8046,middle
W3037521146,8047,middle
W3037521146,2220,last
W3016474181,8048,first
W3016474181,3127,middle
W3016474181,8049,middle
W3016474181,8050,middle
W3016474181,8051,middle
W3016474181,8052,middle
W3016474181,8053,middle
W3016474181,8054,middle
W3016474181,8055,middle
W3016474181,8056,middle
W3016474181,720,middle
W3016474181,8057,middle
W3016474181,8058,middle
W3016474181,8059,middle
W3016474181,8060,last
W3039136355,3977,first
W3039136355,3983,last
W3092960026,8061,first
W3092960026,8062,middle
W3092960026,8063,middle
W3092960026,8064,middle
W3092960026,8065,middle
W3092960026,8066,middle
W3092960026,8067,middle
W3092960026,8068,middle
W3092960026,8069,middle
W3092960026,8070,middle
W3092960026,8071,middle
W3092960026,87,middle
W3092960026,8072,middle
W3092960026,8073,middle
W3092960026,8074,middle
W3092960026,8075,middle
W3092960026,8076,middle
W3092960026,8076,middle
W3092960026,8077,middle
W3092960026,8078,middle
W3092960026,8079,middle
W3092960026,8080,middle
W3092960026,8081,middle
W3092960026,8082,middle
W3092960026,8083,middle
W3092960026,8084,middle
W3092960026,8085,middle
W3092960026,8086,middle
W3092960026,8087,middle
W3092960026,8088,middle
W3092960026,8089,middle
W3092960026,8090,middle
W3092960026,8091,middle
W3092960026,8092,middle
W3092960026,8093,middle
W3092960026,8094,middle
W3092960026,8095,middle
W3092960026,8096,middle
W3092960026,8097,middle
W3092960026,8098,middle
W3092960026,8099,middle
W3092960026,8100,middle
W3092960026,8101,middle
W3092960026,8102,middle
W3092960026,8103,middle
W3092960026,8104,middle
W3092960026,8105,middle
W3092960026,8106,middle
W3092960026,8107,middle
W3092960026,8108,middle
W3092960026,8109,middle
W3092960026,8110,middle
W3092960026,8111,middle
W3092960026,8112,middle
W3092960026,8113,middle
W3092960026,8114,middle
W3092960026,8115,middle
W3092960026,8116,middle
W3092960026,8117,middle
W3092960026,8118,middle
W3092960026,8119,middle
W3092960026,8120,middle
W3092960026,8121,middle
W3092960026,8122,middle
W3092960026,8123,middle
W3092960026,8124,middle
W3092960026,8125,middle
W3092960026,8126,middle
W3092960026,8127,middle
W3092960026,8128,middle
W3092960026,8129,middle
W3092960026,8130,middle
W3092960026,8131,middle
W3092960026,8132,middle
W3092960026,8133,middle
W3092960026,8134,middle
W3092960026,8135,middle
W3092960026,8136,middle
W3092960026,8137,middle
W3092960026,8138,middle
W3092960026,8139,middle
W3092960026,8140,middle
W3092960026,8141,middle
W3092960026,8142,middle
W3092960026,8143,middle
W3092960026,8144,middle
W3092960026,8145,middle
W3092960026,8146,middle
W3092960026,8147,middle
W3092960026,8148,middle
W3092960026,8149,middle
W3092960026,8150,middle
W3092960026,8151,middle
W3092960026,8152,middle
W3092960026,8153,middle
W3092960026,8154,middle
W3092960026,8155,middle
W3092960026,8156,middle
W3092960026,8157,middle
W3092960026,8158,middle
W4366452046,8159,first
W4366452046,1151,middle
W4366452046,1149,middle
W4366452046,8160,middle
W4366452046,8161,middle
W4366452046,1146,middle
W4366452046,8162,middle
W4366452046,1148,middle
W4366452046,8163,middle
W4366452046,8164,middle
W4366452046,8165,middle
W4366452046,1126,middle
W4366452046,1150,middle
W4366452046,1121,middle
W4366452046,1147,middle
W4366452046,8166,middle
W4366452046,8167,middle
W4366452046,8168,middle
W4366452046,8169,middle
W4366452046,8170,middle
W4366452046,8171,middle
W4366452046,8172,middle
W4366452046,8173,middle
W4366452046,8174,middle
W4366452046,8175,middle
W4366452046,1159,middle
W4366452046,8176,middle
W4366452046,8177,middle
W4366452046,8178,middle
W4366452046,8179,middle
W4366452046,8180,middle
W4366452046,8181,middle
W4366452046,8182,middle
W4366452046,8183,middle
W4366452046,1122,middle
W4366452046,1118,middle
W4366452046,8184,middle
W4366452046,8185,middle
W4366452046,8186,middle
W4366452046,8187,middle
W4366452046,8188,middle
W4366452046,1153,middle
W4366452046,8189,middle
W4366452046,1154,middle
W4366452046,8190,middle
W4366452046,1152,middle
W4366452046,1161,middle
W4366452046,1162,last
W4225854522,8191,first
W4225854522,8192,middle
W4225854522,8193,middle
W4225854522,8194,middle
W4225854522,8195,middle
W4225854522,8196,middle
W4225854522,4370,middle
W4225854522,8197,middle
W4225854522,8198,middle
W4225854522,2800,middle
W4225854522,1990,middle
W4225854522,7765,middle
W4225854522,720,middle
W4225854522,8199,middle
W4225854522,8200,middle
W4225854522,8201,middle
W4225854522,8202,middle
W4225854522,1390,middle
W4225854522,8203,middle
W4225854522,8204,middle
W4225854522,8205,last
W3091867209,8206,first
W3091867209,8207,middle
W3091867209,8208,middle
W3091867209,8209,middle
W3091867209,8210,middle
W3091867209,8211,middle
W3091867209,8212,middle
W3091867209,8213,middle
W3091867209,8214,middle
W3091867209,8215,middle
W3091867209,8216,middle
W3091867209,8217,last
W4284696817,8218,first
W4284696817,8219,middle
W4284696817,8220,middle
W4284696817,6481,middle
W4284696817,7764,middle
W4284696817,8221,middle
W4284696817,8222,middle
W4284696817,8223,middle
W4284696817,8224,middle
W4284696817,8225,middle
W4284696817,8226,middle
W4284696817,2219,middle
W4284696817,2212,middle
W4284696817,8227,middle
W4284696817,8228,middle
W4284696817,8229,middle
W4284696817,8230,middle
W4284696817,8231,middle
W4284696817,8232,middle
W4284696817,6477,middle
W4284696817,8233,middle
W4284696817,8234,middle
W4284696817,8235,middle
W4284696817,8236,middle
W4284696817,8237,middle
W4284696817,8238,middle
W4284696817,8239,middle
W4284696817,8240,middle
W4284696817,8241,middle
W4284696817,8242,middle
W4284696817,8243,middle
W4284696817,8244,middle
W4284696817,8245,middle
W4284696817,7762,middle
W4284696817,8246,middle
W4284696817,8247,middle
W4284696817,8248,middle
W4284696817,8249,middle
W4284696817,8250,middle
W4284696817,1440,middle
W4284696817,8251,middle
W4284696817,8252,middle
W4284696817,8253,middle
W4284696817,8254,middle
W4284696817,8255,middle
W4284696817,8256,middle
W4284696817,8257,middle
W4284696817,8258,middle
W4284696817,8259,middle
W4284696817,8260,middle
W4284696817,8261,middle
W4284696817,8262,middle
W4284696817,8263,middle
W4284696817,8264,middle
W4284696817,8265,middle
W4284696817,8266,middle
W4284696817,8267,middle
W4284696817,8268,middle
W4284696817,8269,middle
W4284696817,8270,middle
W4284696817,8271,middle
W4284696817,8272,middle
W4284696817,8273,middle
W4284696817,8274,middle
W4284696817,5546,middle
W4284696817,8275,middle
W4284696817,8276,middle
W4284696817,8277,middle
W4284696817,8278,middle
W4284696817,8279,middle
W4284696817,8280,middle
W4284696817,8281,middle
W4284696817,8282,middle
W4284696817,8283,middle
W4284696817,8284,middle
W4284696817,8285,middle
W4284696817,8286,middle
W4284696817,8287,middle
W4284696817,8288,middle
W4284696817,8289,middle
W4284696817,8290,middle
W4284696817,8291,middle
W4284696817,8292,middle
W4284696817,8293,middle
W4284696817,8294,middle
W4284696817,8295,middle
W4284696817,8296,middle
W4284696817,8297,middle
W4284696817,8298,middle
W4284696817,8299,middle
W4284696817,8300,middle
W4284696817,8301,middle
W4284696817,8302,middle
W4284696817,8303,middle
W4284696817,8304,middle
W4284696817,8305,middle
W4284696817,8306,middle
W4284696817,8307,middle
W4284696817,8308,middle
W4284696817,8309,middle
W4309083869,6262,first
W4309083869,8310,middle
W4309083869,7060,middle
W4309083869,3986,middle
W4309083869,2663,last
W3092347758,8311,first
W3092347758,8312,middle
W3092347758,8313,middle
W3092347758,8314,middle
W3092347758,8315,middle
W3092347758,8316,middle
W3092347758,8317,middle
W3092347758,8318,middle
W3092347758,8319,middle
W3092347758,8320,middle
W3092347758,8321,middle
W3092347758,8322,middle
W3092347758,8323,middle
W3092347758,8324,middle
W3092347758,8325,middle
W3092347758,8326,middle
W3092347758,8327,middle
W3092347758,8328,middle
W3092347758,8329,middle
W3092347758,8330,middle
W3092347758,8331,middle
W3092347758,8332,middle
W3092347758,8333,middle
W3092347758,8334,middle
W3092347758,8335,middle
W3092347758,8336,middle
W3092347758,8337,middle
W3092347758,8338,middle
W3092347758,8339,middle
W3092347758,8340,middle
W3092347758,8341,middle
W3092347758,8342,middle
W3092347758,8343,middle
W3092347758,8344,middle
W3092347758,8345,middle
W3092347758,8346,middle
W3092347758,8347,middle
W3092347758,8348,middle
W3092347758,8349,middle
W3092347758,8350,middle
W3092347758,8351,middle
W3092347758,8352,middle
W3092347758,8353,middle
W3092347758,8354,middle
W3092347758,8355,middle
W3092347758,8356,middle
W3092347758,8357,middle
W3092347758,8358,middle
W3092347758,8359,last
W3205970623,8360,first
W3205970623,8361,middle
W3205970623,8362,middle
W3205970623,8363,middle
W3205970623,2255,middle
W3205970623,2259,middle
W3205970623,8364,middle
W3205970623,8365,last
W3018856393,8366,first
W3018856393,8367,middle
W3018856393,8368,middle
W3018856393,8369,middle
W3018856393,8370,middle
W3018856393,8371,middle
W3018856393,8372,middle
W3018856393,8373,middle
W3018856393,8374,middle
W3018856393,8375,middle
W3018856393,8376,middle
W3018856393,8377,middle
W3018856393,8378,middle
W3018856393,8379,middle
W3018856393,8380,middle
W3018856393,8381,middle
W3018856393,8382,middle
W3018856393,8383,middle
W3018856393,8384,middle
W3018856393,8385,middle
W3018856393,8386,middle
W3018856393,8387,middle
W3018856393,8388,middle
W3018856393,8389,middle
W3018856393,8390,middle
W3018856393,3921,middle
W3018856393,8391,middle
W3018856393,8392,middle
W3018856393,6470,middle
W3018856393,8393,middle
W3018856393,8394,middle
W3018856393,8395,middle
W3018856393,6910,middle
W3018856393,8396,middle
W3018856393,8397,middle
W3018856393,8398,middle
W3018856393,8399,middle
W3018856393,8400,middle
W3018856393,8401,middle
W3018856393,8402,middle
W3018856393,8403,middle
W3018856393,8404,middle
W3018856393,8399,middle
W3018856393,8405,middle
W3018856393,8406,middle
W3018856393,8407,middle
W3018856393,8408,middle
W3018856393,8409,middle
W3018856393,8410,middle
W3018856393,8411,middle
W3018856393,8412,middle
W3018856393,8413,middle
W3018856393,8414,middle
W3018856393,8415,middle
W3018856393,8416,middle
W3018856393,8417,middle
W3018856393,8418,middle
W3018856393,8419,middle
W3018856393,8420,middle
W3018856393,8421,middle
W3018856393,8422,middle
W3018856393,8423,middle
W3018856393,8424,middle
W3018856393,8425,middle
W3018856393,8426,middle
W3018856393,8427,middle
W3018856393,8428,middle
W3018856393,8429,middle
W3018856393,8430,middle
W3018856393,8431,middle
W3018856393,8432,middle
W3018856393,8433,middle
W3018856393,8434,middle
W3018856393,8435,middle
W3018856393,8436,last
W3193218822,8437,first
W3193218822,8438,middle
W3193218822,5539,last
W2969894439,8439,first
W2969894439,8440,middle
W2969894439,8441,middle
W2969894439,8442,last
W4283749998,8443,first
W4283749998,8444,middle
W4283749998,8445,middle
W4283749998,8446,last
W3200941727,8447,first
W3200941727,8448,middle
W3200941727,8449,middle
W3200941727,1965,middle
W3200941727,2003,last
W3009244677,8450,first
W3009244677,8451,middle
W3009244677,8452,middle
W3009244677,8453,middle
W3009244677,8454,middle
W3009244677,8455,middle
W3009244677,8456,middle
W3009244677,5474,middle
W3009244677,8457,middle
W3009244677,8458,middle
W3009244677,8459,middle
W3009244677,8460,middle
W3009244677,8461,middle
W3009244677,8462,middle
W3009244677,8463,middle
W3009244677,8464,middle
W3009244677,8465,middle
W3009244677,8466,middle
W3009244677,8467,middle
W3009244677,4791,middle
W3009244677,1929,middle
W3009244677,1211,middle
W3009244677,8468,middle
W3009244677,8469,middle
W3009244677,8470,middle
W3009244677,8471,middle
W3009244677,8472,middle
W3009244677,8473,middle
W3009244677,8474,middle
W3009244677,5764,middle
W3009244677,8475,middle
W3009244677,5207,last
W3040597860,8476,first
W3040597860,8477,middle
W3040597860,8478,middle
W3040597860,8479,middle
W3040597860,8480,middle
W3040597860,8481,middle
W3040597860,8482,middle
W3040597860,8483,middle
W3040597860,8484,middle
W3040597860,8485,middle
W3040597860,8486,middle
W3040597860,8487,middle
W3040597860,8488,middle
W3040597860,8489,middle
W3040597860,8490,middle
W3040597860,8491,middle
W3040597860,8492,middle
W3040597860,8493,middle
W3040597860,8494,middle
W3040597860,8495,middle
W3040597860,8496,middle
W3040597860,8497,middle
W3040597860,3152,middle
W3040597860,8498,middle
W3040597860,8499,middle
W3040597860,8500,middle
W3040597860,8501,middle
W3040597860,8502,middle
W3040597860,8503,middle
W3040597860,8504,middle
W3040597860,8505,middle
W3040597860,8506,middle
W3040597860,8507,middle
W3040597860,1393,middle
W3040597860,8508,middle
W3040597860,8509,middle
W3040597860,8510,middle
W3040597860,8511,middle
W3040597860,8512,middle
W3040597860,8513,middle
W3040597860,8514,middle
W3040597860,8515,middle
W3040597860,8516,middle
W3040597860,8517,middle
W3040597860,8518,middle
W3040597860,8519,middle
W3040597860,8520,middle
W3040597860,8521,middle
W3040597860,8522,middle
W3040597860,8523,middle
W3040597860,8524,middle
W3040597860,8525,middle
W3040597860,8526,middle
W3040597860,8527,middle
W3040597860,8528,middle
W3040597860,8529,middle
W3040597860,8530,middle
W3040597860,8531,middle
W3040597860,8532,middle
W3040597860,8533,middle
W3040597860,8534,middle
W3040597860,8535,middle
W3040597860,8536,middle
W3040597860,8537,middle
W3040597860,8538,middle
W3040597860,8539,middle
W3040597860,8540,middle
W3040597860,8541,middle
W3040597860,8542,last
W3214158901,8543,first
W3214158901,8544,middle
W3214158901,8545,middle
W3214158901,4508,middle
W3214158901,5110,middle
W3214158901,4530,middle
W3214158901,8546,middle
W3214158901,4513,middle
W3214158901,8547,middle
W3214158901,8548,middle
W3214158901,4562,middle
W3214158901,4564,last
W3195166090,5778,first
W3195166090,8549,middle
W3195166090,3076,last
W4387879092,8550,first
W4387879092,5847,middle
W4387879092,8551,middle
W4387879092,8552,middle
W4387879092,8553,middle
W4387879092,8554,middle
W4387879092,8555,middle
W4387879092,8556,middle
W4387879092,8557,middle
W4387879092,8558,last
W3012813927,8559,first
W3012813927,8560,middle
W3012813927,8561,middle
W3012813927,8562,middle
W3012813927,8563,middle
W3012813927,8564,middle
W3012813927,8565,middle
W3012813927,8566,middle
W3012813927,1077,last
W3007831031,8567,first
W3007831031,8568,middle
W3007831031,8569,middle
W3007831031,8570,middle
W3007831031,8571,middle
W3007831031,8572,middle
W3007831031,8573,last
W3094540299,8574,first
W3094540299,8575,middle
W3094540299,8576,middle
W3094540299,8577,middle
W3094540299,8578,middle
W3094540299,8579,middle
W3094540299,8580,middle
W3094540299,8581,last
W3093142758,8582,first
W3093142758,8583,middle
W3093142758,8584,middle
W3093142758,8585,middle
W3093142758,8586,middle
W3093142758,8587,last
W3080462905,8588,first
W3080462905,8589,middle
W3080462905,8590,middle
W3080462905,8591,middle
W3080462905,8592,middle
W3080462905,8593,middle
W3080462905,8594,last
W3012652877,249,first
W3012652877,250,middle
W3012652877,251,middle
W3012652877,252,middle
W3012652877,253,middle
W3012652877,255,middle
